id,fake_label,x_min,y_min,x_max,y_max
00026486,0,0,0,0,0
00025233,0,0,0,0,0
00014853,1,76,16,199,91
00001308,1,59,73,229,172
00018952,0,0,0,0,0
00012453,1,106,12,226,157
00019219,0,0,0,0,0
00009430,1,52,142,214,247
00020220,0,0,0,0,0
00019555,0,0,0,0,0
00013284,1,37,69,142,151
00026763,0,0,0,0,0
00015997,1,179,164,234,240
00025880,0,0,0,0,0
00030655,0,0,0,0,0
00019841,0,0,0,0,0
00009715,1,35,194,234,253
00000359,1,4,59,172,183
00000139,1,128,189,184,247
00008492,1,76,113,141,223
00026133,0,0,0,0,0
00016767,1,17,35,119,119
00000341,1,80,101,200,222
00004858,1,63,101,230,213
00009570,1,53,62,221,156
00010583,1,175,58,252,180
00005499,1,10,80,119,183
00021301,0,0,0,0,0
00008557,1,103,36,207,184
00010914,1,74,192,135,247
00001933,1,73,83,130,149
00002353,1,114,119,210,228
00015849,1,20,31,233,236
00003237,1,103,7,238,201
00027717,0,0,0,0,0
00005620,1,10,130,214,196
00014974,1,121,98,198,169
00020539,0,0,0,0,0
00025373,0,0,0,0,0
00018801,0,0,0,0,0
00006345,1,83,157,181,215
00006140,1,150,194,252,251
00000786,1,176,189,246,253
00030404,0,0,0,0,0
00023174,0,0,0,0,0
00027735,0,0,0,0,0
00031779,0,0,0,0,0
00008037,1,195,145,254,221
00008316,1,5,130,242,192
00006314,1,93,110,186,233
00022053,0,0,0,0,0
00018557,0,0,0,0,0
00002170,1,127,120,243,210
00014139,1,38,174,97,243
00018694,0,0,0,0,0
00026418,0,0,0,0,0
00011827,1,156,127,215,200
00025834,0,0,0,0,0
00006592,1,113,88,187,201
00007598,1,35,179,173,242
00024324,0,0,0,0,0
00004653,1,112,144,226,225
00028227,0,0,0,0,0
00033211,0,0,0,0,0
00019800,0,0,0,0,0
00007070,1,7,151,148,206
00034402,0,0,0,0,0
00005745,1,29,131,124,212
00017439,1,124,183,247,239
00029505,0,0,0,0,0
00026040,0,0,0,0,0
00011952,1,198,33,253,141
00000930,1,78,171,154,252
00035752,0,0,0,0,0
00022853,0,0,0,0,0
00008768,1,123,63,254,253
00011121,1,90,136,215,213
00028798,0,0,0,0,0
00011739,1,178,74,239,164
00002012,1,86,178,236,250
00017298,1,111,86,169,158
00034224,0,0,0,0,0
00018991,0,0,0,0,0
00027841,0,0,0,0,0
00021313,0,0,0,0,0
00026168,0,0,0,0,0
00036082,0,0,0,0,0
00016391,1,192,98,253,222
00011173,1,88,117,178,221
00022968,0,0,0,0,0
00035923,0,0,0,0,0
00018020,1,190,67,248,129
00001142,1,51,197,116,254
00010234,1,81,97,171,215
00015435,1,130,43,244,106
00016744,1,119,114,199,215
00003135,1,32,76,250,142
00034858,0,0,0,0,0
00018627,0,0,0,0,0
00017859,1,121,162,202,228
00028012,0,0,0,0,0
00010214,1,139,154,242,252
00024951,0,0,0,0,0
00017515,1,64,38,158,204
00013750,1,82,3,142,120
00010517,1,11,61,107,171
00007462,1,94,47,186,155
00034750,0,0,0,0,0
00009343,1,140,82,221,215
00012337,1,49,14,112,223
00009429,1,128,49,219,164
00035381,0,0,0,0,0
00001999,1,157,161,242,218
00024365,0,0,0,0,0
00002283,1,150,51,230,173
00028940,0,0,0,0,0
00028670,0,0,0,0,0
00013393,1,96,71,240,139
00022786,0,0,0,0,0
00006440,1,67,192,164,253
00027998,0,0,0,0,0
00006032,1,102,43,238,151
00033155,0,0,0,0,0
00030374,0,0,0,0,0
00011778,1,81,170,144,247
00019540,0,0,0,0,0
00017155,1,105,124,208,213
00011382,1,98,133,165,244
00004659,1,2,155,252,211
00012498,1,179,39,249,146
00009102,1,139,63,224,145
00010059,1,150,1,209,244
00020585,0,0,0,0,0
00005890,1,105,13,216,201
00014377,1,9,39,159,180
00019087,0,0,0,0,0
00024307,0,0,0,0,0
00016716,1,56,193,218,248
00029809,0,0,0,0,0
00034743,0,0,0,0,0
00033704,0,0,0,0,0
00010652,1,38,152,106,254
00032403,0,0,0,0,0
00016978,1,62,147,220,253
00024996,0,0,0,0,0
00003745,1,85,127,152,206
00017374,1,161,29,223,115
00034926,0,0,0,0,0
00023378,0,0,0,0,0
00001876,1,161,51,239,193
00022191,0,0,0,0,0
00003761,1,18,119,131,221
00035315,0,0,0,0,0
00013655,1,181,32,245,170
00013147,1,180,154,250,243
00015813,1,198,137,253,221
00003322,1,13,65,216,250
00034809,0,0,0,0,0
00022433,0,0,0,0,0
00003312,1,139,147,232,210
00034332,0,0,0,0,0
00012744,1,115,6,244,137
00008211,1,183,167,243,252
00017741,1,163,23,246,212
00021387,0,0,0,0,0
00016019,1,153,56,219,172
00015115,1,93,77,242,148
00022208,0,0,0,0,0
00004493,1,64,80,173,220
00022055,0,0,0,0,0
00003113,1,132,170,242,253
00033624,0,0,0,0,0
00035016,0,0,0,0,0
00004913,1,120,52,184,122
00005464,1,37,171,129,242
00022761,0,0,0,0,0
00027006,0,0,0,0,0
00005483,1,81,108,243,170
00031338,0,0,0,0,0
00012606,1,109,92,252,220
00034925,0,0,0,0,0
00003829,1,125,86,187,191
00016725,1,84,83,220,254
00030503,0,0,0,0,0
00029076,0,0,0,0,0
00017544,1,20,61,140,122
00017710,1,75,113,193,186
00021181,0,0,0,0,0
00006797,1,26,131,110,192
00005809,1,126,53,199,212
00030520,0,0,0,0,0
00017840,1,9,135,129,228
00005411,1,194,24,254,242
00008334,1,63,78,248,186
00030120,0,0,0,0,0
00029539,0,0,0,0,0
00002801,1,77,142,180,238
00010333,1,97,16,199,92
00024001,0,0,0,0,0
00029034,0,0,0,0,0
00019836,0,0,0,0,0
00004379,1,33,163,211,228
00028934,0,0,0,0,0
00021260,0,0,0,0,0
00006717,1,196,91,252,240
00026513,0,0,0,0,0
00028370,0,0,0,0,0
00002262,1,83,153,189,222
00020390,0,0,0,0,0
00032328,0,0,0,0,0
00011191,1,111,118,231,234
00017570,1,156,9,242,97
00000194,1,13,26,142,95
00036226,0,0,0,0,0
00008771,1,43,173,135,238
00030796,0,0,0,0,0
00021910,0,0,0,0,0
00033540,0,0,0,0,0
00031260,0,0,0,0,0
00017863,1,176,104,233,164
00018231,1,105,64,238,134
00028804,0,0,0,0,0
00012467,1,194,80,254,175
00030484,0,0,0,0,0
00024371,0,0,0,0,0
00014869,1,64,162,199,248
00014568,1,133,59,253,247
00016790,1,46,164,190,233
00036088,0,0,0,0,0
00026650,0,0,0,0,0
00006318,1,94,142,188,227
00006582,1,91,182,165,238
00026956,0,0,0,0,0
00032175,0,0,0,0,0
00033111,0,0,0,0,0
00023853,0,0,0,0,0
00020962,0,0,0,0,0
00009169,1,64,18,172,88
00025635,0,0,0,0,0
00030601,0,0,0,0,0
00019901,0,0,0,0,0
00007369,1,96,33,162,90
00002045,1,29,153,252,251
00007157,1,29,164,220,241
00016289,1,13,45,186,149
00007852,1,32,38,194,251
00013616,1,190,111,245,221
00030463,0,0,0,0,0
00001493,1,147,46,204,167
00034916,0,0,0,0,0
00000779,1,82,8,194,193
00009886,1,42,179,112,242
00031601,0,0,0,0,0
00009278,1,153,91,209,245
00023568,0,0,0,0,0
00021175,0,0,0,0,0
00005375,1,42,118,230,239
00024174,0,0,0,0,0
00016233,1,75,152,176,251
00014850,1,98,17,181,99
00008260,1,3,67,64,207
00032763,0,0,0,0,0
00005828,1,173,61,249,178
00032809,0,0,0,0,0
00026958,0,0,0,0,0
00032699,0,0,0,0,0
00011241,1,108,21,234,96
00029493,0,0,0,0,0
00011640,1,191,4,248,252
00006817,1,38,140,149,251
00031656,0,0,0,0,0
00014141,1,185,194,248,253
00004494,1,178,86,235,182
00013075,1,122,180,203,239
00029305,0,0,0,0,0
00013687,1,181,190,236,248
00013948,1,29,63,200,184
00011003,1,130,197,204,253
00007231,1,23,132,95,216
00028366,0,0,0,0,0
00010413,1,108,197,176,254
00005076,1,124,175,249,236
00024265,0,0,0,0,0
00021779,0,0,0,0,0
00019331,0,0,0,0,0
00035043,0,0,0,0,0
00004089,1,95,109,195,202
00018352,0,0,0,0,0
00004250,1,139,194,232,254
00023384,0,0,0,0,0
00008473,1,112,186,199,245
00008788,1,113,15,250,128
00022011,0,0,0,0,0
00012110,1,120,126,180,212
00006143,1,81,123,246,203
00015038,1,74,75,195,208
00009032,1,47,188,152,248
00020981,0,0,0,0,0
00002660,1,168,117,239,179
00000142,1,186,21,253,168
00002598,1,20,154,219,249
00006702,1,48,23,162,167
00015224,1,173,160,254,223
00017762,1,86,125,203,201
00002455,1,180,119,250,254
00022747,0,0,0,0,0
00007419,1,47,183,182,252
00021126,0,0,0,0,0
00010450,1,24,19,198,237
00029517,0,0,0,0,0
00034602,0,0,0,0,0
00023953,0,0,0,0,0
00016844,1,112,76,209,136
00008180,1,64,131,137,212
00028277,0,0,0,0,0
00009529,1,163,145,235,228
00006371,1,162,193,242,254
00022425,0,0,0,0,0
00033210,0,0,0,0,0
00009795,1,78,141,176,238
00025216,0,0,0,0,0
00035958,0,0,0,0,0
00028796,0,0,0,0,0
00010694,1,75,46,224,124
00001959,1,111,177,254,243
00000156,1,17,109,120,210
00010488,1,156,56,237,197
00035117,0,0,0,0,0
00001090,1,96,88,187,184
00022434,0,0,0,0,0
00027517,0,0,0,0,0
00012577,1,92,123,148,187
00009123,1,158,181,228,242
00032603,0,0,0,0,0
00011102,1,169,33,244,238
00018059,1,135,46,235,187
00006981,1,145,62,207,211
00006417,1,146,63,231,165
00016022,1,70,97,162,236
00011440,1,136,7,212,134
00018711,0,0,0,0,0
00033867,0,0,0,0,0
00005434,1,45,122,107,185
00035131,0,0,0,0,0
00013231,1,147,33,244,121
00006451,1,65,87,223,214
00018100,1,74,182,140,246
00025557,0,0,0,0,0
00030113,0,0,0,0,0
00024766,0,0,0,0,0
00025818,0,0,0,0,0
00020216,0,0,0,0,0
00004080,1,106,163,167,224
00035916,0,0,0,0,0
00000588,1,172,170,236,237
00009347,1,50,186,194,249
00034450,0,0,0,0,0
00036072,0,0,0,0,0
00026476,0,0,0,0,0
00021954,0,0,0,0,0
00030091,0,0,0,0,0
00016300,1,139,78,220,152
00030931,0,0,0,0,0
00000646,1,17,107,90,213
00030130,0,0,0,0,0
00009588,1,113,146,223,216
00032221,0,0,0,0,0
00011740,1,162,184,222,254
00015037,1,110,114,196,184
00032995,0,0,0,0,0
00023173,0,0,0,0,0
00024218,0,0,0,0,0
00026516,0,0,0,0,0
00026820,0,0,0,0,0
00009753,1,176,20,251,222
00008005,1,55,131,132,222
00016155,1,175,81,247,162
00020096,0,0,0,0,0
00008439,1,144,130,209,218
00026171,0,0,0,0,0
00001530,1,155,199,219,254
00001126,1,135,194,211,253
00033692,0,0,0,0,0
00001284,1,4,141,94,222
00031853,0,0,0,0,0
00035607,0,0,0,0,0
00015150,1,100,137,163,210
00002592,1,80,188,225,243
00005907,1,171,33,241,107
00011206,1,90,184,203,248
00002308,1,100,172,158,248
00025189,0,0,0,0,0
00020075,0,0,0,0,0
00017072,1,125,162,230,241
00033381,0,0,0,0,0
00023552,0,0,0,0,0
00019585,0,0,0,0,0
00006630,1,166,136,224,251
00004136,1,185,16,249,218
00001899,1,71,65,128,237
00013938,1,120,117,207,177
00000283,1,30,46,248,189
00000259,1,195,130,252,198
00011117,1,90,27,232,108
00006531,1,139,26,220,216
00019207,0,0,0,0,0
00014722,1,38,166,130,233
00011532,1,129,186,242,250
00019910,0,0,0,0,0
00029140,0,0,0,0,0
00006972,1,119,158,252,231
00013522,1,100,43,198,254
00002286,1,55,101,139,187
00022448,0,0,0,0,0
00021039,0,0,0,0,0
00021385,0,0,0,0,0
00006711,1,135,19,202,163
00035899,0,0,0,0,0
00010404,1,27,53,135,154
00021801,0,0,0,0,0
00033244,0,0,0,0,0
00006412,1,42,1,153,166
00002552,1,0,121,84,192
00029451,0,0,0,0,0
00006853,1,174,2,241,144
00032659,0,0,0,0,0
00013490,1,103,45,238,217
00023129,0,0,0,0,0
00026391,0,0,0,0,0
00021254,0,0,0,0,0
00018659,0,0,0,0,0
00023649,0,0,0,0,0
00025644,0,0,0,0,0
00020355,0,0,0,0,0
00013566,1,102,13,208,142
00022264,0,0,0,0,0
00016281,1,90,31,181,91
00029119,0,0,0,0,0
00018490,0,0,0,0,0
00006824,1,57,176,193,244
00027625,0,0,0,0,0
00000782,1,148,46,249,236
00014940,1,72,147,182,247
00018134,1,56,116,197,196
00030799,0,0,0,0,0
00030933,0,0,0,0,0
00010984,1,63,34,206,188
00006520,1,91,192,232,251
00005775,1,66,110,124,250
00030934,0,0,0,0,0
00013172,1,3,43,143,206
00030574,0,0,0,0,0
00009284,1,128,151,229,216
00009370,1,84,51,214,149
00012820,1,153,114,254,227
00018709,0,0,0,0,0
00010801,1,133,192,217,254
00001728,1,84,43,147,224
00016995,1,165,128,234,212
00004667,1,83,28,150,174
00030652,0,0,0,0,0
00024488,0,0,0,0,0
00008536,1,155,9,212,64
00027734,0,0,0,0,0
00003751,1,127,12,197,212
00012925,1,33,35,175,107
00012723,1,187,71,252,207
00030576,0,0,0,0,0
00011408,1,108,153,230,225
00000098,1,40,182,95,241
00003138,1,109,149,211,212
00014358,1,120,169,186,250
00017922,1,156,12,226,252
00013141,1,138,35,237,248
00003649,1,32,63,208,231
00012486,1,15,71,203,132
00001634,1,50,106,123,237
00021009,0,0,0,0,0
00018475,0,0,0,0,0
00023482,0,0,0,0,0
00006172,1,104,125,191,218
00007522,1,72,152,222,208
00033341,0,0,0,0,0
00032317,0,0,0,0,0
00009880,1,123,27,188,87
00035662,0,0,0,0,0
00019447,0,0,0,0,0
00033366,0,0,0,0,0
00015353,1,153,107,210,229
00023018,0,0,0,0,0
00035988,0,0,0,0,0
00024260,0,0,0,0,0
00034618,0,0,0,0,0
00007346,1,66,8,249,252
00006305,1,87,131,228,217
00034601,0,0,0,0,0
00036001,0,0,0,0,0
00016377,1,16,5,162,106
00029056,0,0,0,0,0
00022361,0,0,0,0,0
00018323,0,0,0,0,0
00034986,0,0,0,0,0
00035876,0,0,0,0,0
00028229,0,0,0,0,0
00018746,0,0,0,0,0
00020645,0,0,0,0,0
00005433,1,189,156,248,231
00022670,0,0,0,0,0
00002540,1,67,159,216,237
00011930,1,90,48,186,120
00035413,0,0,0,0,0
00001172,1,95,29,161,113
00007928,1,143,65,241,191
00014290,1,138,5,227,109
00031359,0,0,0,0,0
00032263,0,0,0,0,0
00034731,0,0,0,0,0
00017074,1,145,18,206,248
00015893,1,25,116,214,241
00018682,0,0,0,0,0
00002644,1,140,107,218,209
00030315,0,0,0,0,0
00005348,1,67,167,236,251
00030509,0,0,0,0,0
00032973,0,0,0,0,0
00007897,1,4,147,114,227
00009834,1,190,103,253,192
00028048,0,0,0,0,0
00032592,0,0,0,0,0
00017016,1,77,13,209,85
00008462,1,12,161,220,236
00019676,0,0,0,0,0
00000163,1,39,177,216,245
00034832,0,0,0,0,0
00009558,1,52,186,252,246
00027038,0,0,0,0,0
00009068,1,181,84,239,174
00001432,1,25,35,103,97
00015262,1,114,81,251,170
00023253,0,0,0,0,0
00013976,1,121,77,239,222
00001620,1,121,30,182,253
00007711,1,72,79,174,173
00007737,1,47,148,171,203
00007532,1,182,67,253,231
00017070,1,63,22,127,184
00013494,1,116,188,173,247
00003385,1,149,94,248,236
00002840,1,92,55,151,129
00029313,0,0,0,0,0
00005106,1,111,152,201,253
00015079,1,57,44,194,165
00029310,0,0,0,0,0
00019716,0,0,0,0,0
00026202,0,0,0,0,0
00025280,0,0,0,0,0
00002097,1,159,122,241,236
00022437,0,0,0,0,0
00008000,1,120,61,246,137
00029253,0,0,0,0,0
00016371,1,190,22,251,210
00005018,1,187,9,245,177
00025123,0,0,0,0,0
00017834,1,132,186,215,251
00023285,0,0,0,0,0
00018995,0,0,0,0,0
00018285,0,0,0,0,0
00024571,0,0,0,0,0
00032374,0,0,0,0,0
00006398,1,178,150,236,221
00028273,0,0,0,0,0
00008330,1,121,104,245,160
00030269,0,0,0,0,0
00003472,1,13,133,105,215
00014473,1,179,56,247,163
00018510,0,0,0,0,0
00030255,0,0,0,0,0
00018395,0,0,0,0,0
00030448,0,0,0,0,0
00034052,0,0,0,0,0
00012449,1,177,90,254,190
00010029,1,113,90,185,171
00021622,0,0,0,0,0
00033788,0,0,0,0,0
00016185,1,131,132,212,233
00009519,1,91,70,218,168
00027387,0,0,0,0,0
00025052,0,0,0,0,0
00019195,0,0,0,0,0
00001652,1,161,45,244,215
00033599,0,0,0,0,0
00033938,0,0,0,0,0
00010721,1,197,181,254,247
00006257,1,196,40,251,209
00028855,0,0,0,0,0
00005470,1,127,150,209,221
00029412,0,0,0,0,0
00016045,1,30,83,108,230
00010259,1,65,17,148,102
00013429,1,97,84,207,217
00021818,0,0,0,0,0
00000542,1,142,49,201,211
00012694,1,145,124,226,192
00005998,1,115,41,222,192
00003391,1,114,0,197,66
00028732,0,0,0,0,0
00014227,1,140,198,212,254
00016030,1,74,116,193,220
00036447,0,0,0,0,0
00011006,1,26,53,113,209
00027524,0,0,0,0,0
00006644,1,94,81,176,214
00029751,0,0,0,0,0
00023226,0,0,0,0,0
00016088,1,118,185,193,253
00003587,1,186,54,244,214
00029198,0,0,0,0,0
00002564,1,83,150,179,253
00027767,0,0,0,0,0
00034472,0,0,0,0,0
00033849,0,0,0,0,0
00026662,0,0,0,0,0
00014538,1,29,64,250,205
00002024,1,131,67,245,231
00013110,1,46,162,174,245
00007910,1,0,76,101,214
00035332,0,0,0,0,0
00023706,0,0,0,0,0
00001014,1,148,126,224,244
00018314,0,0,0,0,0
00009597,1,136,8,193,83
00017082,1,170,44,248,232
00023763,0,0,0,0,0
00012088,1,141,67,219,160
00005111,1,80,1,154,103
00024287,0,0,0,0,0
00015380,1,187,189,244,245
00023929,0,0,0,0,0
00019874,0,0,0,0,0
00013945,1,130,94,210,234
00026833,0,0,0,0,0
00010806,1,191,111,248,214
00019034,0,0,0,0,0
00019364,0,0,0,0,0
00002160,1,147,2,242,212
00031657,0,0,0,0,0
00011330,1,166,49,229,244
00025499,0,0,0,0,0
00014043,1,47,190,159,251
00014567,1,159,10,220,218
00034197,0,0,0,0,0
00003082,1,169,61,224,124
00002521,1,117,182,199,247
00035080,0,0,0,0,0
00035786,0,0,0,0,0
00016833,1,190,26,249,183
00025861,0,0,0,0,0
00022657,0,0,0,0,0
00022664,0,0,0,0,0
00029807,0,0,0,0,0
00009497,1,14,5,173,185
00005927,1,100,191,156,254
00029726,0,0,0,0,0
00016407,1,84,185,220,247
00018451,0,0,0,0,0
00018038,1,92,17,196,190
00008895,1,53,140,118,247
00008707,1,174,18,252,159
00001377,1,68,114,203,177
00001725,1,198,84,254,201
00027045,0,0,0,0,0
00003755,1,73,147,201,206
00029740,0,0,0,0,0
00020568,0,0,0,0,0
00026063,0,0,0,0,0
00024859,0,0,0,0,0
00013058,1,29,159,176,220
00019922,0,0,0,0,0
00028445,0,0,0,0,0
00023388,0,0,0,0,0
00020715,0,0,0,0,0
00028928,0,0,0,0,0
00014572,1,85,107,234,248
00029335,0,0,0,0,0
00017031,1,109,24,249,127
00023912,0,0,0,0,0
00033070,0,0,0,0,0
00014216,1,141,182,240,249
00015998,1,147,21,249,127
00028045,0,0,0,0,0
00010737,1,81,176,230,244
00030842,0,0,0,0,0
00012259,1,192,136,252,217
00018545,0,0,0,0,0
00033454,0,0,0,0,0
00035411,0,0,0,0,0
00011436,1,158,39,218,126
00014292,1,37,137,117,215
00002462,1,44,78,179,236
00012276,1,44,158,238,216
00027414,0,0,0,0,0
00011890,1,77,77,184,228
00004584,1,66,129,248,245
00022169,0,0,0,0,0
00026807,0,0,0,0,0
00023954,0,0,0,0,0
00016906,1,140,77,222,158
00029922,0,0,0,0,0
00035536,0,0,0,0,0
00003984,1,169,45,234,120
00033549,0,0,0,0,0
00017154,1,56,118,124,210
00021992,0,0,0,0,0
00005979,1,120,120,231,207
00025228,0,0,0,0,0
00020132,0,0,0,0,0
00036399,0,0,0,0,0
00020670,0,0,0,0,0
00012505,1,34,97,133,187
00026190,0,0,0,0,0
00006980,1,63,75,172,207
00032126,0,0,0,0,0
00011825,1,150,96,224,152
00025539,0,0,0,0,0
00031183,0,0,0,0,0
00017631,1,161,19,224,242
00023889,0,0,0,0,0
00013280,1,90,89,194,249
00028271,0,0,0,0,0
00005440,1,145,93,238,192
00010760,1,36,112,132,249
00029957,0,0,0,0,0
00027066,0,0,0,0,0
00028139,0,0,0,0,0
00004532,1,139,93,229,212
00009867,1,97,77,216,232
00010143,1,133,76,251,156
00028904,0,0,0,0,0
00022805,0,0,0,0,0
00016532,1,53,61,252,179
00018053,1,17,19,204,160
00011281,1,88,56,239,119
00024035,0,0,0,0,0
00028083,0,0,0,0,0
00007789,1,193,148,251,224
00028759,0,0,0,0,0
00004941,1,92,195,167,254
00026725,0,0,0,0,0
00022615,0,0,0,0,0
00030112,0,0,0,0,0
00031187,0,0,0,0,0
00025432,0,0,0,0,0
00007100,1,168,198,250,254
00008081,1,149,60,218,201
00023473,0,0,0,0,0
00035237,0,0,0,0,0
00035173,0,0,0,0,0
00027426,0,0,0,0,0
00025365,0,0,0,0,0
00028672,0,0,0,0,0
00020282,0,0,0,0,0
00034626,0,0,0,0,0
00023562,0,0,0,0,0
00006173,1,121,107,249,253
00003632,1,99,91,229,197
00025001,0,0,0,0,0
00033161,0,0,0,0,0
00003192,1,125,5,243,229
00032785,0,0,0,0,0
00030912,0,0,0,0,0
00019878,0,0,0,0,0
00030621,0,0,0,0,0
00026036,0,0,0,0,0
00035067,0,0,0,0,0
00014057,1,17,114,169,222
00007395,1,157,60,239,150
00021224,0,0,0,0,0
00033362,0,0,0,0,0
00028412,0,0,0,0,0
00025122,0,0,0,0,0
00010750,1,121,168,212,243
00024346,0,0,0,0,0
00029301,0,0,0,0,0
00022421,0,0,0,0,0
00004799,1,12,74,184,131
00010635,1,36,152,171,229
00004796,1,116,71,237,142
00000164,1,60,40,164,191
00000672,1,160,73,231,157
00016053,1,136,38,240,222
00024818,0,0,0,0,0
00022741,0,0,0,0,0
00030785,0,0,0,0,0
00025477,0,0,0,0,0
00005543,1,72,10,239,158
00024023,0,0,0,0,0
00023178,0,0,0,0,0
00007759,1,9,197,90,253
00006549,1,55,17,252,218
00024283,0,0,0,0,0
00004482,1,9,80,145,188
00003717,1,140,153,195,226
00010838,1,131,95,244,244
00009957,1,14,8,139,112
00031175,0,0,0,0,0
00034318,0,0,0,0,0
00027606,0,0,0,0,0
00026716,0,0,0,0,0
00030875,0,0,0,0,0
00031239,0,0,0,0,0
00014819,1,94,69,154,216
00033536,0,0,0,0,0
00005694,1,167,190,247,253
00032372,0,0,0,0,0
00015423,1,13,65,81,198
00012412,1,86,157,144,246
00035668,0,0,0,0,0
00003293,1,144,175,233,240
00034172,0,0,0,0,0
00001383,1,0,91,141,195
00023313,0,0,0,0,0
00034407,0,0,0,0,0
00032004,0,0,0,0,0
00023292,0,0,0,0,0
00031824,0,0,0,0,0
00006407,1,94,163,180,239
00009075,1,193,81,248,170
00028142,0,0,0,0,0
00028862,0,0,0,0,0
00005449,1,111,80,252,189
00029795,0,0,0,0,0
00025033,0,0,0,0,0
00030159,0,0,0,0,0
00026527,0,0,0,0,0
00031498,0,0,0,0,0
00013829,1,89,145,216,218
00006431,1,45,157,114,225
00006611,1,66,150,165,232
00027287,0,0,0,0,0
00020734,0,0,0,0,0
00012331,1,8,137,116,244
00018269,0,0,0,0,0
00012678,1,82,123,240,246
00028180,0,0,0,0,0
00033614,0,0,0,0,0
00008735,1,179,99,236,194
00011917,1,85,86,221,148
00028764,0,0,0,0,0
00011872,1,132,49,217,128
00007968,1,44,186,120,246
00023564,0,0,0,0,0
00031823,0,0,0,0,0
00016921,1,48,26,198,104
00017348,1,161,51,234,165
00005773,1,195,55,251,176
00023430,0,0,0,0,0
00011139,1,17,4,165,215
00014717,1,108,123,178,189
00008430,1,109,53,176,201
00031056,0,0,0,0,0
00025710,0,0,0,0,0
00031553,0,0,0,0,0
00005902,1,73,38,150,249
00008287,1,199,68,254,150
00029985,0,0,0,0,0
00008985,1,180,167,240,228
00005657,1,174,58,242,185
00028938,0,0,0,0,0
00007374,1,135,142,216,204
00035474,0,0,0,0,0
00006722,1,135,100,216,238
00024227,0,0,0,0,0
00012687,1,28,163,157,229
00008265,1,148,139,203,218
00029620,0,0,0,0,0
00031751,0,0,0,0,0
00028496,0,0,0,0,0
00008326,1,109,46,188,141
00007630,1,155,27,254,222
00011422,1,18,191,182,250
00034595,0,0,0,0,0
00021933,0,0,0,0,0
00025170,0,0,0,0,0
00012330,1,72,188,130,249
00033329,0,0,0,0,0
00031983,0,0,0,0,0
00024820,0,0,0,0,0
00005436,1,191,119,248,237
00004438,1,29,123,102,230
00010383,1,70,199,207,254
00024982,0,0,0,0,0
00017827,1,189,148,248,228
00024838,0,0,0,0,0
00018074,1,120,77,214,182
00018881,0,0,0,0,0
00030683,0,0,0,0,0
00018793,0,0,0,0,0
00022642,0,0,0,0,0
00005783,1,36,5,242,230
00016164,1,23,119,178,202
00019170,0,0,0,0,0
00009716,1,118,77,246,186
00010700,1,53,118,165,207
00035959,0,0,0,0,0
00004896,1,103,93,252,253
00026343,0,0,0,0,0
00020422,0,0,0,0,0
00013396,1,60,161,134,234
00032917,0,0,0,0,0
00016670,1,50,155,219,254
00032377,0,0,0,0,0
00018753,0,0,0,0,0
00026117,0,0,0,0,0
00029302,0,0,0,0,0
00007447,1,93,195,239,250
00033005,0,0,0,0,0
00015902,1,175,115,245,209
00034448,0,0,0,0,0
00010755,1,12,8,207,124
00035654,0,0,0,0,0
00029329,0,0,0,0,0
00003084,1,113,101,213,213
00033401,0,0,0,0,0
00023198,0,0,0,0,0
00000208,1,99,37,208,142
00028983,0,0,0,0,0
00025593,0,0,0,0,0
00003375,1,84,74,147,158
00010527,1,19,32,198,128
00030138,0,0,0,0,0
00035059,0,0,0,0,0
00032008,0,0,0,0,0
00009687,1,126,92,241,211
00019202,0,0,0,0,0
00005250,1,193,31,254,224
00032582,0,0,0,0,0
00008534,1,109,51,228,240
00035799,0,0,0,0,0
00034504,0,0,0,0,0
00014485,1,31,102,216,230
00004256,1,72,34,164,89
00002476,1,35,42,130,138
00010757,1,20,9,203,246
00005052,1,195,87,254,161
00003714,1,12,71,219,177
00006705,1,176,105,232,238
00002473,1,145,50,219,248
00010107,1,162,57,245,237
00031368,0,0,0,0,0
00016457,1,123,147,251,221
00014211,1,117,118,252,227
00007844,1,30,118,202,202
00012324,1,19,194,138,250
00025767,0,0,0,0,0
00031008,0,0,0,0,0
00010794,1,184,198,247,253
00033894,0,0,0,0,0
00017626,1,79,25,222,83
00029372,0,0,0,0,0
00032497,0,0,0,0,0
00034823,0,0,0,0,0
00023165,0,0,0,0,0
00032118,0,0,0,0,0
00028483,0,0,0,0,0
00004359,1,145,91,209,237
00017728,1,3,141,168,206
00033538,0,0,0,0,0
00021401,0,0,0,0,0
00007422,1,142,47,238,206
00027214,0,0,0,0,0
00009161,1,175,192,237,247
00026123,0,0,0,0,0
00023712,0,0,0,0,0
00033756,0,0,0,0,0
00027043,0,0,0,0,0
00016015,1,194,29,249,137
00002853,1,188,110,243,191
00011696,1,78,150,224,208
00014997,1,50,111,238,175
00017015,1,1,148,106,216
00029345,0,0,0,0,0
00017634,1,83,60,221,154
00026161,0,0,0,0,0
00003041,1,44,32,100,107
00016036,1,50,194,129,251
00000146,1,177,22,254,173
00023385,0,0,0,0,0
00031911,0,0,0,0,0
00007228,1,106,28,204,143
00034085,0,0,0,0,0
00036289,0,0,0,0,0
00031402,0,0,0,0,0
00009853,1,66,145,244,224
00010618,1,105,29,217,201
00016394,1,127,41,245,184
00028553,0,0,0,0,0
00035992,0,0,0,0,0
00023254,0,0,0,0,0
